usage_id,customer_id,workspace_id,usage_date,active_users,workflows_run,sla_breach_count,ingested_at
USE-0011-0040,CUST-0011,WS-0011,2026-07-13,34,136,2,2026-07-13T02:00:00Z
USE-0011-0041,CUST-0011,WS-0011,2026-07-14,29,174,1,2026-07-14T02:00:00Z
USE-0011-0042,CUST-0011,WS-0011,2026-07-15,29,116,1,2026-07-15T02:00:00Z
USE-0011-0043,CUST-0011,WS-0011,2026-07-16,34,102,1,2026-07-16T02:00:00Z
USE-0011-0044,CUST-0011,WS-0011,2026-07-17,27,162,0,2026-07-17T02:00:00Z
USE-0011-0045,CUST-0011,WS-0011,2026-07-18,30,180,2,2026-07-18T02:00:00Z
USE-0011-0046,CUST-0011,WS-0011,2026-07-19,35,210,1,2026-07-19T02:00:00Z
USE-0011-0047,CUST-0011,WS-0011,2026-07-20,34,204,2,2026-07-20T02:00:00Z
USE-0011-0048,CUST-0011,WS-0011,2026-07-21,34,204,0,2026-07-21T02:00:00Z
USE-0011-0049,CUST-0011,WS-0011,2026-07-22,28,84,0,2026-07-22T02:00:00Z
USE-0011-0050,CUST-0011,WS-0011,2026-07-23,31,93,1,2026-07-23T02:00:00Z
USE-0011-0051,CUST-0011,WS-0011,2026-07-24,30,150,0,2026-07-24T02:00:00Z
USE-0011-0052,CUST-0011,WS-0011,2026-07-25,34,204,2,2026-07-25T02:00:00Z
USE-0011-0053,CUST-0011,WS-0011,2026-07-26,35,105,2,2026-07-26T02:00:00Z
USE-0011-0054,CUST-0011,WS-0011,2026-07-27,28,140,2,2026-07-27T02:00:00Z
USE-0011-0055,CUST-0011,WS-0011,2026-07-28,32,96,2,2026-07-28T02:00:00Z
USE-0011-0056,CUST-0011,WS-0011,2026-07-29,34,136,1,2026-07-29T02:00:00Z
USE-0011-0057,CUST-0011,WS-0011,2026-07-30,28,112,1,2026-07-30T02:00:00Z
USE-0011-0058,CUST-0011,WS-0011,2026-07-31,27,162,1,2026-07-31T02:00:00Z
USE-0011-0059,CUST-0011,WS-0011,2026-08-01,32,96,1,2026-08-01T02:00:00Z
USE-0011-0060,CUST-0011,WS-0011,2026-08-02,28,112,0,2026-08-02T02:00:00Z
USE-0011-0061,CUST-0011,WS-0011,2026-08-03,36,180,2,2026-08-03T02:00:00Z
USE-0011-0062,CUST-0011,WS-0011,2026-08-04,36,216,0,2026-08-04T02:00:00Z
USE-0011-0063,CUST-0011,WS-0011,2026-08-05,36,144,0,2026-08-05T02:00:00Z
USE-0011-0064,CUST-0011,WS-0011,2026-08-06,30,90,2,2026-08-06T02:00:00Z
USE-0011-0065,CUST-0011,WS-0011,2026-08-07,32,160,2,2026-08-07T02:00:00Z
USE-0011-0066,CUST-0011,WS-0011,2026-08-08,35,140,1,2026-08-08T02:00:00Z
USE-0011-0067,CUST-0011,WS-0011,2026-08-09,31,155,2,2026-08-09T02:00:00Z
USE-0011-0068,CUST-0011,WS-0011,2026-08-10,31,93,0,2026-08-10T02:00:00Z
USE-0011-0069,CUST-0011,WS-0011,2026-08-11,33,99,1,2026-08-11T02:00:00Z
USE-0011-0070,CUST-0011,WS-0011,2026-08-12,29,116,0,2026-08-12T02:00:00Z
USE-0011-0071,CUST-0011,WS-0011,2026-08-13,29,145,0,2026-08-13T02:00:00Z
USE-0011-0072,CUST-0011,WS-0011,2026-08-14,33,198,0,2026-08-14T02:00:00Z
USE-0011-0073,CUST-0011,WS-0011,2026-08-15,36,180,2,2026-08-15T02:00:00Z
USE-0011-0074,CUST-0011,WS-0011,2026-08-16,33,198,1,2026-08-16T02:00:00Z
USE-0011-0075,CUST-0011,WS-0011,2026-08-17,28,84,1,2026-08-17T02:00:00Z
USE-0011-0076,CUST-0011,WS-0011,2026-08-18,35,175,2,2026-08-18T02:00:00Z
USE-0011-0077,CUST-0011,WS-0011,2026-08-19,32,192,1,2026-08-19T02:00:00Z
USE-0011-0078,CUST-0011,WS-0011,2026-08-20,32,96,2,2026-08-20T02:00:00Z
USE-0011-0079,CUST-0011,WS-0011,2026-08-21,28,168,2,2026-08-21T02:00:00Z
USE-0011-0080,CUST-0011,WS-0011,2026-08-22,32,96,2,2026-08-22T02:00:00Z
USE-0011-0081,CUST-0011,WS-0011,2026-08-23,33,132,1,2026-08-23T02:00:00Z
USE-0011-0082,CUST-0011,WS-0011,2026-08-24,30,180,1,2026-08-24T02:00:00Z
USE-0011-0083,CUST-0011,WS-0011,2026-08-25,32,160,1,2026-08-25T02:00:00Z
USE-0011-0084,CUST-0011,WS-0011,2026-08-26,35,140,2,2026-08-26T02:00:00Z
USE-0011-0085,CUST-0011,WS-0011,2026-08-27,34,170,2,2026-08-27T02:00:00Z
USE-0011-0086,CUST-0011,WS-0011,2026-08-28,27,81,0,2026-08-28T02:00:00Z
USE-0011-0087,CUST-0011,WS-0011,2026-08-29,34,102,0,2026-08-29T02:00:00Z
USE-0011-0088,CUST-0011,WS-0011,2026-08-30,29,174,1,2026-08-30T02:00:00Z
USE-0011-0089,CUST-0011,WS-0011,2026-08-31,27,162,0,2026-08-31T02:00:00Z
USE-0011-0090,CUST-0011,WS-0011,2026-09-01,29,145,0,2026-09-01T02:00:00Z
USE-0012-0001,CUST-0012,WS-0012,2026-06-04,29,145,1,2026-06-04T02:00:00Z
USE-0012-0002,CUST-0012,WS-0012,2026-06-05,29,145,2,2026-06-05T02:00:00Z
USE-0012-0003,CUST-0012,WS-0012,2026-06-06,30,90,1,2026-06-06T02:00:00Z
USE-0012-0004,CUST-0012,WS-0012,2026-06-07,32,128,1,2026-06-07T02:00:00Z
USE-0012-0005,CUST-0012,WS-0012,2026-06-08,29,87,0,2026-06-08T02:00:00Z
USE-0012-0006,CUST-0012,WS-0012,2026-06-09,31,186,0,2026-06-09T02:00:00Z
USE-0012-0007,CUST-0012,WS-0012,2026-06-10,30,120,2,2026-06-10T02:00:00Z
USE-0012-0008,CUST-0012,WS-0012,2026-06-11,35,105,0,2026-06-11T02:00:00Z
USE-0012-0009,CUST-0012,WS-0012,2026-06-12,33,99,1,2026-06-12T02:00:00Z
USE-0012-0010,CUST-0012,WS-0012,2026-06-13,30,180,0,2026-06-13T02:00:00Z
USE-0012-0011,CUST-0012,WS-0012,2026-06-14,31,186,0,2026-06-14T02:00:00Z
USE-0012-0012,CUST-0012,WS-0012,2026-06-15,29,87,1,2026-06-15T02:00:00Z
USE-0012-0013,CUST-0012,WS-0012,2026-06-16,33,165,0,2026-06-16T02:00:00Z
USE-0012-0014,CUST-0012,WS-0012,2026-06-17,34,136,2,2026-06-17T02:00:00Z
USE-0012-0015,CUST-0012,WS-0012,2026-06-18,30,90,2,2026-06-18T02:00:00Z
USE-0012-0016,CUST-0012,WS-0012,2026-06-19,37,111,2,2026-06-19T02:00:00Z
USE-0012-0017,CUST-0012,WS-0012,2026-06-20,30,180,1,2026-06-20T02:00:00Z
USE-0012-0018,CUST-0012,WS-0012,2026-06-21,31,124,1,2026-06-21T02:00:00Z
USE-0012-0019,CUST-0012,WS-0012,2026-06-22,37,222,0,2026-06-22T02:00:00Z
USE-0012-0020,CUST-0012,WS-0012,2026-06-23,29,87,0,2026-06-23T02:00:00Z
USE-0012-0021,CUST-0012,WS-0012,2026-06-24,29,174,1,2026-06-24T02:00:00Z
USE-0012-0022,CUST-0012,WS-0012,2026-06-25,34,170,0,2026-06-25T02:00:00Z
USE-0012-0023,CUST-0012,WS-0012,2026-06-26,31,155,2,2026-06-26T02:00:00Z
USE-0012-0024,CUST-0012,WS-0012,2026-06-27,29,116,2,2026-06-27T02:00:00Z
USE-0012-0025,CUST-0012,WS-0012,2026-06-28,37,185,2,2026-06-28T02:00:00Z
USE-0012-0026,CUST-0012,WS-0012,2026-06-29,28,140,0,2026-06-29T02:00:00Z
USE-0012-0027,CUST-0012,WS-0012,2026-06-30,36,144,2,2026-06-30T02:00:00Z
USE-0012-0028,CUST-0012,WS-0012,2026-07-01,34,170,2,2026-07-01T02:00:00Z
USE-0012-0029,CUST-0012,WS-0012,2026-07-02,28,112,1,2026-07-02T02:00:00Z
USE-0012-0030,CUST-0012,WS-0012,2026-07-03,34,102,0,2026-07-03T02:00:00Z
USE-0012-0031,CUST-0012,WS-0012,2026-07-04,35,105,2,2026-07-04T02:00:00Z
USE-0012-0032,CUST-0012,WS-0012,2026-07-05,28,140,1,2026-07-05T02:00:00Z
USE-0012-0033,CUST-0012,WS-0012,2026-07-06,30,180,2,2026-07-06T02:00:00Z
USE-0012-0034,CUST-0012,WS-0012,2026-07-07,34,170,2,2026-07-07T02:00:00Z
USE-0012-0035,CUST-0012,WS-0012,2026-07-08,30,180,0,2026-07-08T02:00:00Z
USE-0012-0036,CUST-0012,WS-0012,2026-07-09,28,84,0,2026-07-09T02:00:00Z
USE-0012-0037,CUST-0012,WS-0012,2026-07-10,32,128,0,2026-07-10T02:00:00Z
USE-0012-0038,CUST-0012,WS-0012,2026-07-11,28,168,2,2026-07-11T02:00:00Z
USE-0012-0039,CUST-0012,WS-0012,2026-07-12,32,192,1,2026-07-12T02:00:00Z
USE-0012-0040,CUST-0012,WS-0012,2026-07-13,34,102,2,2026-07-13T02:00:00Z
USE-0012-0041,CUST-0012,WS-0012,2026-07-14,36,144,1,2026-07-14T02:00:00Z
USE-0012-0042,CUST-0012,WS-0012,2026-07-15,29,145,0,2026-07-15T02:00:00Z
USE-0012-0043,CUST-0012,WS-0012,2026-07-16,36,144,0,2026-07-16T02:00:00Z
USE-0012-0044,CUST-0012,WS-0012,2026-07-17,36,180,1,2026-07-17T02:00:00Z
USE-0012-0045,CUST-0012,WS-0012,2026-07-18,37,111,1,2026-07-18T02:00:00Z
USE-0012-0046,CUST-0012,WS-0012,2026-07-19,34,136,0,2026-07-19T02:00:00Z
USE-0012-0047,CUST-0012,WS-0012,2026-07-20,31,93,1,2026-07-20T02:00:00Z
USE-0012-0048,CUST-0012,WS-0012,2026-07-21,29,174,2,2026-07-21T02:00:00Z
USE-0012-0049,CUST-0012,WS-0012,2026-07-22,37,111,1,2026-07-22T02:00:00Z
USE-0012-0050,CUST-0012,WS-0012,2026-07-23,30,90,0,2026-07-23T02:00:00Z
USE-0012-0051,CUST-0012,WS-0012,2026-07-24,30,90,0,2026-07-24T02:00:00Z
USE-0012-0052,CUST-0012,WS-0012,2026-07-25,35,175,2,2026-07-25T02:00:00Z
USE-0012-0053,CUST-0012,WS-0012,2026-07-26,36,180,0,2026-07-26T02:00:00Z
USE-0012-0054,CUST-0012,WS-0012,2026-07-27,33,132,2,2026-07-27T02:00:00Z
USE-0012-0055,CUST-0012,WS-0012,2026-07-28,32,96,0,2026-07-28T02:00:00Z
USE-0012-0056,CUST-0012,WS-0012,2026-07-29,33,198,1,2026-07-29T02:00:00Z
USE-0012-0057,CUST-0012,WS-0012,2026-07-30,36,108,1,2026-07-30T02:00:00Z
USE-0012-0058,CUST-0012,WS-0012,2026-07-31,37,111,1,2026-07-31T02:00:00Z
USE-0012-0059,CUST-0012,WS-0012,2026-08-01,35,175,0,2026-08-01T02:00:00Z
USE-0012-0060,CUST-0012,WS-0012,2026-08-02,35,140,1,2026-08-02T02:00:00Z
USE-0012-0061,CUST-0012,WS-0012,2026-08-03,30,150,0,2026-08-03T02:00:00Z
USE-0012-0062,CUST-0012,WS-0012,2026-08-04,37,111,0,2026-08-04T02:00:00Z
USE-0012-0063,CUST-0012,WS-0012,2026-08-05,36,108,0,2026-08-05T02:00:00Z
USE-0012-0064,CUST-0012,WS-0012,2026-08-06,28,112,0,2026-08-06T02:00:00Z
USE-0012-0065,CUST-0012,WS-0012,2026-08-07,35,175,1,2026-08-07T02:00:00Z
USE-0012-0066,CUST-0012,WS-0012,2026-08-08,30,120,0,2026-08-08T02:00:00Z
USE-0012-0067,CUST-0012,WS-0012,2026-08-09,36,216,0,2026-08-09T02:00:00Z
USE-0012-0068,CUST-0012,WS-0012,2026-08-10,33,132,1,2026-08-10T02:00:00Z
USE-0012-0069,CUST-0012,WS-0012,2026-08-11,33,165,0,2026-08-11T02:00:00Z
USE-0012-0070,CUST-0012,WS-0012,2026-08-12,37,185,0,2026-08-12T02:00:00Z
USE-0012-0071,CUST-0012,WS-0012,2026-08-13,36,108,0,2026-08-13T02:00:00Z
USE-0012-0072,CUST-0012,WS-0012,2026-08-14,31,93,1,2026-08-14T02:00:00Z
USE-0012-0073,CUST-0012,WS-0012,2026-08-15,29,174,1,2026-08-15T02:00:00Z
USE-0012-0074,CUST-0012,WS-0012,2026-08-16,32,160,0,2026-08-16T02:00:00Z
USE-0012-0075,CUST-0012,WS-0012,2026-08-17,36,216,0,2026-08-17T02:00:00Z
USE-0012-0076,CUST-0012,WS-0012,2026-08-18,33,132,1,2026-08-18T02:00:00Z
USE-0012-0077,CUST-0012,WS-0012,2026-08-19,37,185,2,2026-08-19T02:00:00Z
USE-0012-0078,CUST-0012,WS-0012,2026-08-20,37,148,1,2026-08-20T02:00:00Z
USE-0012-0079,CUST-0012,WS-0012,2026-08-21,33,198,0,2026-08-21T02:00:00Z
USE-0012-0080,CUST-0012,WS-0012,2026-08-22,36,144,0,2026-08-22T02:00:00Z
USE-0012-0081,CUST-0012,WS-0012,2026-08-23,28,168,0,2026-08-23T02:00:00Z
USE-0012-0082,CUST-0012,WS-0012,2026-08-24,31,155,2,2026-08-24T02:00:00Z
USE-0012-0083,CUST-0012,WS-0012,2026-08-25,28,140,0,2026-08-25T02:00:00Z
USE-0012-0084,CUST-0012,WS-0012,2026-08-26,34,170,0,2026-08-26T02:00:00Z
USE-0012-0085,CUST-0012,WS-0012,2026-08-27,31,124,1,2026-08-27T02:00:00Z
USE-0012-0086,CUST-0012,WS-0012,2026-08-28,35,105,0,2026-08-28T02:00:00Z
USE-0012-0087,CUST-0012,WS-0012,2026-08-29,32,96,0,2026-08-29T02:00:00Z
USE-0012-0088,CUST-0012,WS-0012,2026-08-30,31,186,2,2026-08-30T02:00:00Z
USE-0012-0089,CUST-0012,WS-0012,2026-08-31,33,198,2,2026-08-31T02:00:00Z
USE-0012-0090,CUST-0012,WS-0012,2026-09-01,29,87,2,2026-09-01T02:00:00Z
USE-0013-0001,CUST-0013,WS-0013,2026-06-04,35,105,2,2026-06-04T02:00:00Z
USE-0013-0002,CUST-0013,WS-0013,2026-06-05,38,114,1,2026-06-05T02:00:00Z
USE-0013-0003,CUST-0013,WS-0013,2026-06-06,31,124,1,2026-06-06T02:00:00Z
USE-0013-0004,CUST-0013,WS-0013,2026-06-07,33,165,1,2026-06-07T02:00:00Z
USE-0013-0005,CUST-0013,WS-0013,2026-06-08,34,170,1,2026-06-08T02:00:00Z
USE-0013-0006,CUST-0013,WS-0013,2026-06-09,33,132,0,2026-06-09T02:00:00Z
USE-0013-0007,CUST-0013,WS-0013,2026-06-10,32,128,2,2026-06-10T02:00:00Z
USE-0013-0008,CUST-0013,WS-0013,2026-06-11,30,120,0,2026-06-11T02:00:00Z
USE-0013-0009,CUST-0013,WS-0013,2026-06-12,31,186,1,2026-06-12T02:00:00Z
USE-0013-0010,CUST-0013,WS-0013,2026-06-13,34,204,0,2026-06-13T02:00:00Z
USE-0013-0011,CUST-0013,WS-0013,2026-06-14,37,185,0,2026-06-14T02:00:00Z
USE-0013-0012,CUST-0013,WS-0013,2026-06-15,36,180,1,2026-06-15T02:00:00Z
USE-0013-0013,CUST-0013,WS-0013,2026-06-16,33,99,0,2026-06-16T02:00:00Z
USE-0013-0014,CUST-0013,WS-0013,2026-06-17,31,155,2,2026-06-17T02:00:00Z
USE-0013-0015,CUST-0013,WS-0013,2026-06-18,38,114,0,2026-06-18T02:00:00Z
USE-0013-0016,CUST-0013,WS-0013,2026-06-19,34,136,0,2026-06-19T02:00:00Z
USE-0013-0017,CUST-0013,WS-0013,2026-06-20,32,160,1,2026-06-20T02:00:00Z
USE-0013-0018,CUST-0013,WS-0013,2026-06-21,37,111,2,2026-06-21T02:00:00Z
USE-0013-0019,CUST-0013,WS-0013,2026-06-22,33,165,0,2026-06-22T02:00:00Z
USE-0013-0020,CUST-0013,WS-0013,2026-06-23,29,174,1,2026-06-23T02:00:00Z
USE-0013-0021,CUST-0013,WS-0013,2026-06-24,37,148,0,2026-06-24T02:00:00Z
USE-0013-0022,CUST-0013,WS-0013,2026-06-25,36,108,0,2026-06-25T02:00:00Z
USE-0013-0023,CUST-0013,WS-0013,2026-06-26,30,90,0,2026-06-26T02:00:00Z
USE-0013-0024,CUST-0013,WS-0013,2026-06-27,32,128,0,2026-06-27T02:00:00Z
USE-0013-0025,CUST-0013,WS-0013,2026-06-28,35,175,2,2026-06-28T02:00:00Z
USE-0013-0026,CUST-0013,WS-0013,2026-06-29,30,150,0,2026-06-29T02:00:00Z
USE-0013-0027,CUST-0013,WS-0013,2026-06-30,29,87,0,2026-06-30T02:00:00Z
USE-0013-0028,CUST-0013,WS-0013,2026-07-01,36,144,0,2026-07-01T02:00:00Z
USE-0013-0029,CUST-0013,WS-0013,2026-07-02,34,102,0,2026-07-02T02:00:00Z
USE-0013-0030,CUST-0013,WS-0013,2026-07-03,36,108,0,2026-07-03T02:00:00Z
USE-0013-0031,CUST-0013,WS-0013,2026-07-04,38,228,2,2026-07-04T02:00:00Z
USE-0013-0032,CUST-0013,WS-0013,2026-07-05,35,210,0,2026-07-05T02:00:00Z
USE-0013-0033,CUST-0013,WS-0013,2026-07-06,35,210,0,2026-07-06T02:00:00Z
USE-0013-0034,CUST-0013,WS-0013,2026-07-07,34,136,0,2026-07-07T02:00:00Z
USE-0013-0035,CUST-0013,WS-0013,2026-07-08,33,165,1,2026-07-08T02:00:00Z
USE-0013-0036,CUST-0013,WS-0013,2026-07-09,31,93,2,2026-07-09T02:00:00Z
USE-0013-0037,CUST-0013,WS-0013,2026-07-10,38,152,2,2026-07-10T02:00:00Z
USE-0013-0038,CUST-0013,WS-0013,2026-07-11,33,198,1,2026-07-11T02:00:00Z
USE-0013-0039,CUST-0013,WS-0013,2026-07-12,37,222,0,2026-07-12T02:00:00Z
USE-0013-0040,CUST-0013,WS-0013,2026-07-13,30,150,1,2026-07-13T02:00:00Z
USE-0013-0041,CUST-0013,WS-0013,2026-07-14,31,186,0,2026-07-14T02:00:00Z
USE-0013-0042,CUST-0013,WS-0013,2026-07-15,37,148,2,2026-07-15T02:00:00Z
USE-0013-0043,CUST-0013,WS-0013,2026-07-16,37,111,1,2026-07-16T02:00:00Z
USE-0013-0044,CUST-0013,WS-0013,2026-07-17,34,204,2,2026-07-17T02:00:00Z
USE-0013-0045,CUST-0013,WS-0013,2026-07-18,36,180,2,2026-07-18T02:00:00Z
USE-0013-0046,CUST-0013,WS-0013,2026-07-19,37,185,1,2026-07-19T02:00:00Z
USE-0013-0047,CUST-0013,WS-0013,2026-07-20,33,132,0,2026-07-20T02:00:00Z
USE-0013-0048,CUST-0013,WS-0013,2026-07-21,34,136,0,2026-07-21T02:00:00Z
USE-0013-0049,CUST-0013,WS-0013,2026-07-22,33,99,1,2026-07-22T02:00:00Z
USE-0013-0050,CUST-0013,WS-0013,2026-07-23,37,185,2,2026-07-23T02:00:00Z
USE-0013-0051,CUST-0013,WS-0013,2026-07-24,32,128,0,2026-07-24T02:00:00Z
USE-0013-0052,CUST-0013,WS-0013,2026-07-25,32,128,1,2026-07-25T02:00:00Z
USE-0013-0053,CUST-0013,WS-0013,2026-07-26,37,111,0,2026-07-26T02:00:00Z
USE-0013-0054,CUST-0013,WS-0013,2026-07-27,38,228,1,2026-07-27T02:00:00Z
USE-0013-0055,CUST-0013,WS-0013,2026-07-28,31,124,0,2026-07-28T02:00:00Z
USE-0013-0056,CUST-0013,WS-0013,2026-07-29,38,190,2,2026-07-29T02:00:00Z
USE-0013-0057,CUST-0013,WS-0013,2026-07-30,34,102,2,2026-07-30T02:00:00Z
USE-0013-0058,CUST-0013,WS-0013,2026-07-31,34,136,2,2026-07-31T02:00:00Z
USE-0013-0059,CUST-0013,WS-0013,2026-08-01,32,192,2,2026-08-01T02:00:00Z
USE-0013-0060,CUST-0013,WS-0013,2026-08-02,33,132,1,2026-08-02T02:00:00Z
USE-0013-0061,CUST-0013,WS-0013,2026-08-03,29,87,0,2026-08-03T02:00:00Z
USE-0013-0062,CUST-0013,WS-0013,2026-08-04,32,128,0,2026-08-04T02:00:00Z
USE-0013-0063,CUST-0013,WS-0013,2026-08-05,37,222,0,2026-08-05T02:00:00Z
USE-0013-0064,CUST-0013,WS-0013,2026-08-06,34,136,0,2026-08-06T02:00:00Z
USE-0013-0065,CUST-0013,WS-0013,2026-08-07,34,136,1,2026-08-07T02:00:00Z
USE-0013-0066,CUST-0013,WS-0013,2026-08-08,29,87,0,2026-08-08T02:00:00Z
USE-0013-0067,CUST-0013,WS-0013,2026-08-09,38,152,0,2026-08-09T02:00:00Z
USE-0013-0068,CUST-0013,WS-0013,2026-08-10,37,185,0,2026-08-10T02:00:00Z
USE-0013-0069,CUST-0013,WS-0013,2026-08-11,34,204,2,2026-08-11T02:00:00Z
USE-0013-0070,CUST-0013,WS-0013,2026-08-12,30,150,1,2026-08-12T02:00:00Z
USE-0013-0077,CUST-0013,WS-0013,2026-08-19,31,93,2,2026-08-19T02:00:00Z
USE-0013-0078,CUST-0013,WS-0013,2026-08-20,38,228,2,2026-08-20T02:00:00Z
USE-0013-0079,CUST-0013,WS-0013,2026-08-21,29,116,2,2026-08-21T02:00:00Z
USE-0013-0080,CUST-0013,WS-0013,2026-08-22,34,136,2,2026-08-22T02:00:00Z
USE-0013-0081,CUST-0013,WS-0013,2026-08-23,38,114,1,2026-08-23T02:00:00Z
USE-0013-0082,CUST-0013,WS-0013,2026-08-24,31,155,2,2026-08-24T02:00:00Z
USE-0013-0083,CUST-0013,WS-0013,2026-08-25,30,120,1,2026-08-25T02:00:00Z
USE-0013-0084,CUST-0013,WS-0013,2026-08-26,34,136,2,2026-08-26T02:00:00Z
USE-0013-0085,CUST-0013,WS-0013,2026-08-27,30,150,1,2026-08-27T02:00:00Z
USE-0013-0086,CUST-0013,WS-0013,2026-08-28,29,145,0,2026-08-28T02:00:00Z
USE-0013-0087,CUST-0013,WS-0013,2026-08-29,32,96,1,2026-08-29T02:00:00Z
USE-0013-0088,CUST-0013,WS-0013,2026-08-30,33,99,2,2026-08-30T02:00:00Z
USE-0013-0089,CUST-0013,WS-0013,2026-08-31,29,87,1,2026-08-31T02:00:00Z
USE-0013-0090,CUST-0013,WS-0013,2026-09-01,36,216,0,2026-09-01T02:00:00Z
USE-0014-0001,CUST-0014,WS-0014,2026-06-04,57,399,1,2026-06-04T02:00:00Z
USE-0014-0002,CUST-0014,WS-0014,2026-06-05,52,364,1,2026-06-05T02:00:00Z
USE-0014-0003,CUST-0014,WS-0014,2026-06-06,49,343,0,2026-06-06T02:00:00Z
USE-0014-0004,CUST-0014,WS-0014,2026-06-07,53,371,1,2026-06-07T02:00:00Z
USE-0014-0005,CUST-0014,WS-0014,2026-06-08,51,357,1,2026-06-08T02:00:00Z
USE-0014-0006,CUST-0014,WS-0014,2026-06-09,50,350,2,2026-06-09T02:00:00Z
USE-0014-0007,CUST-0014,WS-0014,2026-06-10,56,392,1,2026-06-10T02:00:00Z
USE-0014-0008,CUST-0014,WS-0014,2026-06-11,51,357,2,2026-06-11T02:00:00Z
USE-0014-0009,CUST-0014,WS-0014,2026-06-12,49,343,0,2026-06-12T02:00:00Z
USE-0014-0010,CUST-0014,WS-0014,2026-06-13,52,364,0,2026-06-13T02:00:00Z
USE-0014-0011,CUST-0014,WS-0014,2026-06-14,53,371,2,2026-06-14T02:00:00Z
USE-0014-0012,CUST-0014,WS-0014,2026-06-15,49,343,0,2026-06-15T02:00:00Z
USE-0014-0013,CUST-0014,WS-0014,2026-06-16,49,343,0,2026-06-16T02:00:00Z
USE-0014-0014,CUST-0014,WS-0014,2026-06-17,50,350,1,2026-06-17T02:00:00Z
USE-0014-0015,CUST-0014,WS-0014,2026-06-18,50,350,0,2026-06-18T02:00:00Z
USE-0014-0016,CUST-0014,WS-0014,2026-06-19,53,371,0,2026-06-19T02:00:00Z
USE-0014-0017,CUST-0014,WS-0014,2026-06-20,53,371,0,2026-06-20T02:00:00Z
USE-0014-0018,CUST-0014,WS-0014,2026-06-21,53,371,1,2026-06-21T02:00:00Z
USE-0014-0019,CUST-0014,WS-0014,2026-06-22,54,378,0,2026-06-22T02:00:00Z
USE-0014-0020,CUST-0014,WS-0014,2026-06-23,56,392,0,2026-06-23T02:00:00Z
USE-0014-0021,CUST-0014,WS-0014,2026-06-24,56,392,1,2026-06-24T02:00:00Z
USE-0014-0022,CUST-0014,WS-0014,2026-06-25,49,343,1,2026-06-25T02:00:00Z
USE-0014-0023,CUST-0014,WS-0014,2026-06-26,54,378,0,2026-06-26T02:00:00Z
USE-0014-0024,CUST-0014,WS-0014,2026-06-27,52,364,2,2026-06-27T02:00:00Z
USE-0014-0025,CUST-0014,WS-0014,2026-06-28,57,399,1,2026-06-28T02:00:00Z
USE-0014-0026,CUST-0014,WS-0014,2026-06-29,52,364,2,2026-06-29T02:00:00Z
USE-0014-0027,CUST-0014,WS-0014,2026-06-30,55,385,0,2026-06-30T02:00:00Z
USE-0014-0028,CUST-0014,WS-0014,2026-07-01,56,392,0,2026-07-01T02:00:00Z
USE-0014-0029,CUST-0014,WS-0014,2026-07-02,52,364,0,2026-07-02T02:00:00Z
USE-0014-0030,CUST-0014,WS-0014,2026-07-03,50,350,1,2026-07-03T02:00:00Z
USE-0014-0031,CUST-0014,WS-0014,2026-07-04,51,357,2,2026-07-04T02:00:00Z
USE-0014-0032,CUST-0014,WS-0014,2026-07-05,50,350,1,2026-07-05T02:00:00Z
USE-0014-0033,CUST-0014,WS-0014,2026-07-06,55,385,2,2026-07-06T02:00:00Z
USE-0014-0034,CUST-0014,WS-0014,2026-07-07,57,399,1,2026-07-07T02:00:00Z
USE-0014-0035,CUST-0014,WS-0014,2026-07-08,57,399,2,2026-07-08T02:00:00Z
USE-0014-0036,CUST-0014,WS-0014,2026-07-09,51,357,1,2026-07-09T02:00:00Z
USE-0014-0037,CUST-0014,WS-0014,2026-07-10,50,350,0,2026-07-10T02:00:00Z
USE-0014-0038,CUST-0014,WS-0014,2026-07-11,53,371,1,2026-07-11T02:00:00Z
USE-0014-0039,CUST-0014,WS-0014,2026-07-12,56,392,2,2026-07-12T02:00:00Z
USE-0014-0040,CUST-0014,WS-0014,2026-07-13,55,385,1,2026-07-13T02:00:00Z
USE-0014-0041,CUST-0014,WS-0014,2026-07-14,55,385,0,2026-07-14T02:00:00Z
USE-0014-0042,CUST-0014,WS-0014,2026-07-15,56,392,0,2026-07-15T02:00:00Z
USE-0014-0043,CUST-0014,WS-0014,2026-07-16,54,378,0,2026-07-16T02:00:00Z
USE-0014-0044,CUST-0014,WS-0014,2026-07-17,56,392,1,2026-07-17T02:00:00Z
USE-0014-0045,CUST-0014,WS-0014,2026-07-18,53,371,0,2026-07-18T02:00:00Z
USE-0014-0046,CUST-0014,WS-0014,2026-07-19,55,385,1,2026-07-19T02:00:00Z
USE-0014-0047,CUST-0014,WS-0014,2026-07-20,56,392,0,2026-07-20T02:00:00Z
USE-0014-0048,CUST-0014,WS-0014,2026-07-21,56,392,2,2026-07-21T02:00:00Z
USE-0014-0049,CUST-0014,WS-0014,2026-07-22,57,399,0,2026-07-22T02:00:00Z
USE-0014-0050,CUST-0014,WS-0014,2026-07-23,57,399,1,2026-07-23T02:00:00Z
USE-0014-0051,CUST-0014,WS-0014,2026-07-24,49,343,2,2026-07-24T02:00:00Z
USE-0014-0052,CUST-0014,WS-0014,2026-07-25,49,343,0,2026-07-25T02:00:00Z
USE-0014-0053,CUST-0014,WS-0014,2026-07-26,49,343,1,2026-07-26T02:00:00Z
USE-0014-0054,CUST-0014,WS-0014,2026-07-27,54,378,1,2026-07-27T02:00:00Z
